month,rain_index,temp_index,wind_index,pressure_index,climate_index,station_id,last_computed_at
1,0.27751032884116367,0.4958003880567452,0.8168105750608415,0.7735932815957695,0.5909286433886299,63661_Kitale,2026-01-10 15:45:59.719659
2,0.25934347203269037,0.7990335671291545,1.0,0.8442969209983159,0.7256684900400402,63661_Kitale,2026-01-10 15:45:59.719659
3,0.3462336915283645,0.9731221502244694,0.7827967330149829,0.8367367383118763,0.7347223282699232,63661_Kitale,2026-01-10 15:45:59.719659
4,0.756088643874953,0.610003223988828,0.29805311834345216,0.8386473714406351,0.625698089411967,63661_Kitale,2026-01-10 15:45:59.719659
5,0.6938324141130273,0.3094712919930234,0.053292630191255776,0.4408526140028678,0.3743622375750436,63661_Kitale,2026-01-10 15:45:59.719659
6,0.5392182836225279,0.09065601916482736,0.043367673334109236,0.27766635497350767,0.23772708277374305,63661_Kitale,2026-01-10 15:45:59.719659
7,0.5922490771130703,0.1077941201508737,0.21825708751280934,0.04752828485729865,0.24145714240851301,63661_Kitale,2026-01-10 15:45:59.719659
8,0.6746602304226514,0.07940779494514083,0.3103775028330781,0.18172500982660134,0.3115426345068679,63661_Kitale,2026-01-10 15:45:59.719659
9,0.55758591467277,0.12747805416760677,0.489330059139538,0.1491164324444213,0.33087761510608404,63661_Kitale,2026-01-10 15:45:59.719659
10,0.542405844697159,0.2564432884229547,0.4167046017639855,0.4775489580470854,0.42327567323279613,63661_Kitale,2026-01-10 15:45:59.719659
11,0.4422378720340673,0.12933823780831005,0.23969927456375817,0.8293730712078251,0.4101621139034901,63661_Kitale,2026-01-10 15:45:59.719659
12,0.1784973294266476,0.2644617234699548,0.32004050315415433,0.8844660852539653,0.41186641032618054,63661_Kitale,2026-01-10 15:45:59.719659
