month,rain_index,temp_index,wind_index,pressure_index,climate_index,station_id,last_computed_at
1,0.3132847637945374,0.3247069547016484,0.6687662788382595,0.8893769829305642,0.5490337450662524,63772_Lamu,2026-01-10 18:27:52.247655
2,0.25,0.626185023244534,0.6355506078933726,0.8335303567232633,0.5863164969652925,63772_Lamu,2026-01-10 18:27:52.247655
3,0.2537582424685357,0.8678719407373198,0.5706076409658442,0.9226458968932431,0.6537209302662357,63772_Lamu,2026-01-10 18:27:52.247655
4,0.710513695863366,0.8814132409230843,0.4991628461048947,0.9149018848556181,0.7514979169367407,63772_Lamu,2026-01-10 18:27:52.247655
5,0.5522058308939495,0.5930462365590654,0.7947768396183659,0.3131087530997817,0.5632844150427906,63772_Lamu,2026-01-10 18:27:52.247655
6,0.40174446647980416,0.28881864600237417,0.7911129383061839,0.3745937286646872,0.46406744486326235,63772_Lamu,2026-01-10 18:27:52.247655
7,0.4409101021730616,0.15054229326419147,0.7277351149548503,0.1825193071854394,0.3754267043943857,63772_Lamu,2026-01-10 18:27:52.247655
8,0.2928522055593005,0.005914877593006066,0.7244082287943121,0.14209863581352478,0.29131848694003587,63772_Lamu,2026-01-10 18:27:52.247655
9,0.2102322750089413,0.08736180254875743,0.43518674890586934,0.3737480989560219,0.27663223135489745,63772_Lamu,2026-01-10 18:27:52.247655
10,0.2444802484394241,0.25294251882636265,0.2671108845491157,0.45019844634961914,0.3036830245411304,63772_Lamu,2026-01-10 18:27:52.247655
11,0.7364050690063867,0.46061605151360596,0.25384424603174605,0.7421845423788568,0.5482624772326489,63772_Lamu,2026-01-10 18:27:52.247655
12,0.6169033914814488,0.353910761264611,0.3406116366985578,0.7588660023082475,0.5175729479382163,63772_Lamu,2026-01-10 18:27:52.247655
