month,rain_index,temp_index,wind_index,pressure_index,climate_index,station_id,last_computed_at
1,0.49316360250525776,0.5848807815636345,0.7559568472151622,0.8418391378271479,0.6689600922778005,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
2,0.2779505992433696,0.7968664119713642,0.8253781234005124,0.8465700228349933,0.6866912893625599,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
3,0.472058610091463,0.8897420905656623,0.690936910347963,0.8368020834743556,0.722384923619861,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
4,0.7690068785494667,0.631229093758422,0.4929944315028134,0.897627368035856,0.6977144429616395,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
5,0.45830872781151577,0.24177930317398555,0.16622045427888887,0.47053439855380286,0.3342107209545483,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
6,0.4982852108602985,0.1752308005545526,0.19757425810179113,0.23151577406826762,0.27565151089622747,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
7,0.19756801951862685,0.245649667781448,0.1146223741695069,0.0,0.13946001536739544,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
8,0.1119544684953151,0.3434309942205712,0.2536186104441191,0.14359285464671578,0.21314923195168028,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
9,0.2804075281540319,0.4059166908540449,0.438702828322425,0.4656789706273382,0.39767650448946,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
10,0.4620558674771924,0.49896583048731336,0.6039677105835772,0.6860857485941703,0.5627687892855633,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
11,0.5654433638429713,0.37262228722200236,0.6180041128231526,0.816972647148202,0.5932606027590821,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
12,0.5792943210570318,0.3337475414381495,0.6766711861621268,0.7452041361624784,0.5837292962049466,63741_Nairobi_-_Dagoretti,2026-01-10 18:18:21.387215
