time,tavg,tmin,tmax,prcp,wspd,pres
2015-03-08,19.3,14.0,27.0,0.0,20.5,1015.1
2015-03-09,18.8,14.0,27.0,0.0,19.9,1015.1
2015-03-10,19.6,14.0,27.0,0.0,25.8,1015.1
2015-03-11,20.4,14.0,27.0,0.0,15.1,1015.1
2015-03-12,20.1,14.0,27.0,0.0,12.6,1015.1
2015-03-13,20.0,11.2,27.0,0.0,21.4,1015.1
2015-03-14,19.5,11.0,27.6,0.0,22.4,1015.1
2015-03-15,20.1,11.0,27.6,0.0,24.7,1015.1
2015-03-16,20.6,11.0,27.6,0.0,22.6,1015.1
2015-03-17,20.9,14.0,27.4,0.0,22.0,1015.1
2015-03-18,20.8,14.0,27.0,0.0,24.7,1015.1
2015-03-19,21.2,13.9,27.6,0.0,20.9,1015.1
2015-03-20,20.4,13.9,27.6,0.0,11.9,1015.1
2015-03-21,21.0,13.9,27.6,0.0,15.1,1015.1
2015-03-22,20.1,13.9,27.6,0.0,17.3,1015.1
2015-03-23,19.8,15.0,26.0,0.0,20.6,1015.1
2015-03-24,19.4,15.2,25.0,0.0,15.9,1015.1
2015-03-25,18.8,15.2,25.0,0.0,14.3,1015.1
2015-03-26,19.7,15.2,25.0,0.0,19.2,1015.1
2015-03-27,19.7,13.0,26.0,0.0,18.1,1015.1
2015-03-28,19.1,10.2,26.0,0.0,17.8,1015.1
2015-03-29,19.0,14.0,24.0,0.0,11.5,1015.1
2015-03-30,18.6,15.0,25.0,0.0,11.7,1015.1
2015-03-31,18.9,15.0,25.0,0.0,12.8,1015.1
2015-04-01,18.8,14.0,25.0,0.0,10.1,1015.1
2015-04-02,19.1,12.0,26.0,0.0,10.4,1015.1
2015-04-03,18.8,14.8,26.0,0.0,11.5,1015.1
2015-04-04,15.6,14.8,26.0,0.0,5.9,1015.1
2015-04-05,16.5,13.4,23.0,0.0,8.1,1015.1
2015-04-06,17.1,12.0,24.4,0.0,7.6,1015.1
2015-04-07,16.7,13.0,23.0,0.0,9.3,1015.1
2015-04-08,17.1,13.0,23.0,0.0,8.2,1015.1
2015-04-09,17.0,14.0,23.0,0.0,9.8,1015.1
2015-04-10,18.3,14.0,23.0,0.0,11.5,1015.1
2015-04-11,18.1,10.0,25.0,0.0,13.0,1015.1
2015-04-12,18.8,10.0,25.0,0.0,15.6,1015.1
2015-04-13,18.4,10.0,25.0,0.0,14.2,1015.1
2015-04-14,17.5,11.0,25.0,0.0,9.1,1015.1
2015-04-15,18.7,14.8,25.0,0.0,9.0,1015.1
2015-04-16,17.4,14.8,25.0,0.0,9.6,1015.1
2015-04-17,17.1,14.8,25.0,0.0,15.2,1015.1
2015-04-18,17.4,14.8,25.0,0.0,10.4,1015.1
2015-04-19,15.5,14.8,25.0,0.0,6.7,1015.1
2015-04-20,17.5,14.8,25.0,0.0,11.8,1015.1
2015-04-23,17.3,14.8,25.0,0.0,10.1,1015.1
2015-04-28,15.6,14.8,25.0,0.0,5.9,1015.1
2015-04-29,17.4,14.8,25.0,0.0,12.7,1015.1
2015-04-30,17.7,12.0,23.0,0.0,13.6,1015.1
2015-05-03,17.2,12.0,23.0,0.0,9.7,1015.1
2015-05-04,17.5,12.0,23.0,0.0,9.2,1015.1
2015-05-05,17.8,12.0,23.1,0.0,8.2,1015.1
2015-05-06,16.4,12.0,23.1,0.0,5.6,1015.1
2015-05-07,17.3,12.0,23.1,0.0,7.9,1015.1
2015-05-08,16.0,12.0,23.1,0.0,6.3,1015.1
2015-05-09,16.6,12.0,23.1,0.0,7.8,1015.1
2015-05-10,16.5,12.0,23.1,0.0,5.8,1015.1
2015-05-11,17.6,12.0,23.1,0.0,10.4,1015.1
2015-05-12,18.7,12.0,23.1,0.0,8.9,1015.1
2015-05-14,17.9,12.0,23.1,0.0,10.7,1015.1
2015-05-15,18.3,12.0,23.1,0.0,12.5,1015.1
2015-05-16,18.9,12.0,23.1,0.0,13.1,1015.1
2015-05-17,16.7,12.0,23.1,0.0,8.8,1015.1
2015-05-19,17.4,12.0,23.1,0.0,7.6,1015.1
2015-05-20,18.3,12.0,23.1,0.0,10.0,1015.1
2015-05-21,18.3,12.0,23.1,0.0,9.9,1015.1
2015-05-22,17.6,12.0,24.0,0.0,7.4,1015.1
2015-05-23,16.9,11.0,23.0,0.0,6.9,1015.1
2015-05-24,17.2,11.0,23.0,0.0,8.1,1015.1
2015-05-25,18.1,11.0,23.0,0.0,7.6,1015.1
2015-05-26,18.3,14.7,24.0,0.0,10.6,1015.1
2015-05-27,17.5,13.0,23.0,0.0,10.4,1015.1
2015-05-28,16.7,14.0,22.0,0.0,9.1,1015.1
2015-05-31,17.7,12.7,23.0,0.0,8.3,1015.1
2015-06-01,16.0,12.7,23.0,0.0,8.7,1015.1
2015-06-02,16.2,14.0,20.9,0.0,5.7,1015.1
2015-06-03,16.5,12.0,24.0,0.0,10.6,1015.1
2015-06-04,16.0,12.0,24.0,0.0,7.9,1015.1
2015-06-05,17.2,12.0,24.0,0.0,11.1,1015.1
2015-06-06,16.2,12.0,24.0,0.0,7.7,1015.1
2015-06-07,16.8,12.0,24.0,0.0,7.1,1015.1
2015-06-08,16.3,11.1,22.5,0.0,8.0,1015.1
2015-06-09,17.0,11.0,23.0,0.0,9.2,1015.1
2015-06-10,16.5,11.0,23.0,0.0,8.2,1015.1
2015-06-12,17.0,13.0,23.0,0.0,7.2,1015.1
2015-06-13,16.3,13.0,23.0,0.0,8.9,1015.1
2015-06-14,17.0,13.0,23.0,0.0,6.8,1015.1
2015-06-15,16.4,13.0,23.0,0.0,7.9,1015.1
2015-06-16,16.6,13.0,23.0,0.0,9.0,1015.1
2015-06-17,16.1,13.0,23.0,0.0,6.7,1015.1
2015-06-18,15.7,12.0,22.0,0.0,7.6,1015.1
2015-06-19,16.6,12.2,22.0,0.0,6.6,1015.1
2015-06-20,16.6,12.2,22.0,0.0,6.4,1015.1
2015-06-21,17.3,12.9,23.0,0.0,7.1,1015.1
2015-06-23,15.6,12.9,23.0,0.0,4.0,1015.1
2015-06-24,16.5,12.9,23.0,0.0,5.0,1015.1
2015-06-25,16.3,12.9,23.0,0.0,5.3,1015.1
2015-06-29,17.3,12.9,23.0,0.0,5.7,1015.1
2015-06-30,17.8,12.0,24.0,0.0,9.9,1015.1
2015-07-01,17.2,12.0,24.0,0.0,9.5,1015.1
2015-07-02,17.8,12.0,24.0,0.0,5.4,1015.1
2015-07-03,16.3,12.0,24.0,0.0,11.7,1015.1
2015-07-04,16.6,12.0,24.0,0.0,11.7,1015.1
2015-07-05,16.2,9.0,24.0,0.0,8.5,1015.1
2015-07-06,17.0,8.0,24.0,0.0,9.5,1015.1
2015-07-07,17.6,11.9,23.0,0.0,12.7,1015.1
2015-07-08,16.5,11.9,23.0,0.0,9.0,1015.1
2015-07-09,16.3,11.9,23.0,0.0,9.6,1015.1
2015-07-10,16.2,10.0,23.2,0.0,9.5,1015.1
2015-07-11,16.2,9.0,24.0,0.0,10.5,1015.1
2015-07-12,16.3,9.0,24.0,0.0,8.9,1015.1
2015-07-13,15.6,9.0,24.0,0.0,8.8,1015.1
2015-07-14,16.0,9.0,24.0,0.0,9.0,1015.1
2015-07-15,16.5,9.0,23.7,0.0,9.0,1015.1
2015-07-16,16.3,9.0,24.4,0.0,8.2,1015.1
2015-07-17,16.9,9.0,24.4,0.0,11.5,1015.1
2015-07-18,16.2,9.2,24.0,0.0,10.9,1015.1
2015-07-19,16.3,12.0,23.0,0.0,8.8,1015.1
2015-07-20,15.9,12.0,23.0,0.0,7.7,1015.1
2015-07-23,16.2,12.0,23.0,0.0,7.1,1015.1
2015-07-24,16.5,12.7,24.0,0.0,9.5,1015.1
2015-07-25,15.6,11.0,23.0,0.0,9.8,1015.1
2015-07-26,16.8,13.0,22.0,0.0,9.6,1015.1
2015-07-27,17.7,13.0,22.0,0.0,8.5,1015.1
2015-07-28,16.1,13.0,22.0,0.0,7.5,1015.1
2015-10-22,17.5,13.0,22.0,0.0,11.0,1015.1
2015-10-23,17.2,13.0,22.0,0.0,11.7,1015.1
2015-10-24,17.7,13.0,22.0,0.0,10.0,1015.1
2015-10-25,17.7,13.0,22.0,0.0,10.7,1015.1
2015-10-26,17.4,13.0,22.0,0.0,7.6,1015.1
2015-10-27,17.1,13.0,22.0,0.0,11.9,1015.1
2015-10-28,17.3,13.0,22.0,0.0,8.4,1015.1
2015-10-29,17.7,13.0,22.0,0.0,9.9,1015.1
2015-10-30,17.6,13.0,22.0,0.0,10.2,1015.1
2015-10-31,18.3,14.0,25.0,0.0,10.0,1015.1
2015-11-01,17.0,12.0,24.0,0.0,9.1,1015.1
2015-11-02,16.6,12.0,23.0,0.0,10.0,1015.1
2015-11-03,16.8,12.0,23.0,0.0,9.2,1015.1
2015-11-04,17.6,12.0,23.0,0.0,12.1,1015.1
2015-11-05,17.4,12.0,23.0,0.0,9.4,1015.1
2015-11-06,17.2,11.0,23.0,0.0,11.1,1015.1
2015-11-07,17.8,13.0,24.0,0.0,10.4,1015.1
2015-11-08,16.7,13.5,23.0,0.0,9.6,1015.1
2015-11-09,16.1,13.5,23.0,0.0,7.7,1015.1
2015-11-10,16.4,13.5,23.0,0.0,5.6,1015.1
2015-11-11,16.2,13.0,22.0,0.0,7.2,1015.1
2015-11-12,17.1,13.0,22.0,0.0,10.1,1015.1
2015-11-13,17.8,13.0,24.0,0.0,15.4,1015.1
2015-11-14,16.7,13.0,22.6,0.0,13.4,1015.1
2015-11-15,17.7,13.0,22.4,0.0,18.3,1015.1
2015-11-16,16.7,11.0,23.6,0.0,9.6,1015.1
2015-11-17,15.3,11.0,23.6,0.0,7.8,1015.1
2015-11-18,17.8,11.0,23.6,0.0,12.8,1015.1
2015-11-19,17.7,13.0,23.3,0.0,13.7,1015.1
2015-11-20,17.5,12.0,24.0,0.0,10.6,1015.1
2015-11-21,17.4,12.0,24.0,0.0,12.0,1015.1
2015-11-22,16.5,13.0,21.0,0.0,15.2,1015.1
2015-11-23,16.9,13.0,21.0,0.0,12.3,1015.1
2015-11-24,17.5,13.0,21.0,0.0,11.9,1015.1
2015-12-04,17.4,13.0,21.0,0.0,12.7,1015.1
2015-12-05,16.3,11.0,23.0,0.0,8.8,1015.1
2015-12-06,17.7,14.0,23.0,0.0,9.0,1015.1
2015-12-07,17.8,14.0,23.0,0.0,10.1,1015.1
2015-12-08,18.3,14.0,23.0,0.0,11.6,1015.1
2015-12-10,17.5,14.0,23.0,0.0,12.4,1015.1
2015-12-11,16.6,9.9,23.0,0.0,8.2,1015.1
2015-12-12,17.0,13.0,24.0,0.0,7.2,1015.1
2015-12-13,16.5,13.0,24.0,0.0,7.8,1015.1
2015-12-14,16.5,13.0,24.0,0.0,4.3,1015.1
2015-12-15,16.2,13.0,24.0,0.0,6.7,1015.1
2015-12-16,17.0,13.0,24.0,0.0,10.1,1015.1
2015-12-17,17.0,13.0,24.0,0.0,12.1,1015.1
2015-12-18,17.2,13.0,24.0,0.0,14.0,1015.1
2015-12-19,17.5,13.0,24.0,0.0,18.3,1015.1
2015-12-20,16.7,11.0,23.0,0.0,14.6,1015.1
2015-12-21,16.8,11.0,23.0,0.0,11.5,1015.1
2015-12-22,16.9,11.0,23.0,0.0,10.4,1015.1
2015-12-23,16.0,8.0,23.0,0.0,11.1,1015.1
2015-12-24,16.8,8.0,23.0,0.0,15.9,1015.1
2015-12-25,17.1,8.0,23.0,0.0,13.4,1015.1
2015-12-26,17.8,12.0,24.0,0.0,14.4,1015.1
2015-12-27,17.7,15.0,23.0,0.0,16.2,1015.1
2015-12-28,18.2,14.0,23.0,0.0,20.2,1015.1
2015-12-29,17.0,14.0,23.0,0.0,19.5,1015.1
2015-12-31,17.4,10.0,25.0,0.0,15.1,1015.1
2016-01-01,17.4,9.0,24.0,0.0,12.2,1015.1
2016-01-02,18.0,11.0,25.0,0.0,14.0,1015.1
2016-01-03,19.5,11.0,25.0,0.0,24.4,1015.1
2016-01-04,18.4,11.0,25.0,0.0,20.7,1015.1
2016-01-05,18.7,12.0,31.0,0.0,19.6,1015.1
2016-01-06,18.2,13.0,24.0,0.0,15.6,1015.1
2016-01-07,17.8,12.0,24.0,0.0,14.9,1015.1
2016-01-08,19.3,12.0,24.0,0.0,12.8,1015.1
2016-01-09,18.0,12.0,24.0,0.0,6.6,1015.1
2016-01-10,17.4,12.0,24.0,0.0,7.9,1015.1
2016-01-11,18.0,14.0,24.0,0.0,11.9,1015.1
2016-01-12,18.4,14.0,24.0,0.0,10.3,1015.1
2016-01-13,17.8,14.0,24.0,0.0,11.8,1015.1
2016-01-14,17.6,14.0,24.0,0.0,13.2,1015.1
2016-01-15,17.3,14.0,24.0,0.0,10.7,1015.1
2016-01-16,17.5,13.7,23.0,0.0,9.2,1015.1
2016-01-19,16.6,15.0,19.0,0.0,8.7,1015.1
2016-01-20,18.1,15.0,19.0,0.0,10.1,1015.1
2016-01-21,18.2,15.0,19.0,0.0,9.9,1015.1
2016-01-22,18.6,12.0,25.0,0.0,8.8,1015.1
2016-01-23,18.5,12.0,25.0,0.0,10.8,1015.1
2016-01-24,17.1,12.0,25.0,0.0,10.8,1015.1
2016-01-25,17.4,12.0,25.0,0.0,10.1,1015.1
2016-01-26,17.8,12.0,25.0,0.0,9.5,1015.1
2016-01-27,16.7,12.0,25.0,0.0,8.3,1015.1
2016-01-28,16.9,8.0,25.0,0.0,9.0,1015.1
2016-01-29,17.1,8.0,25.0,0.0,13.8,1015.1
2016-01-30,18.7,8.0,25.0,0.0,13.5,1015.1
2016-01-31,18.2,12.5,25.1,0.0,10.6,1015.1
2016-02-01,18.8,12.5,25.1,0.0,14.2,1015.1
2016-02-02,18.6,12.5,25.1,0.0,11.3,1015.1
2016-02-03,17.2,10.0,24.5,0.0,13.8,1015.1
2016-02-04,18.1,10.0,25.0,0.0,14.8,1015.1
2016-02-05,18.0,10.0,25.0,0.0,17.9,1015.1
2016-02-06,17.7,10.0,25.0,0.0,8.3,1015.1
2016-02-07,17.9,10.0,25.0,0.0,11.1,1015.1
2016-02-08,17.5,10.0,25.0,0.0,9.8,1015.1
2016-02-09,18.1,10.0,25.0,0.0,7.1,1015.1
2016-02-10,18.1,12.0,24.0,0.0,8.1,1015.1
2016-02-11,17.3,15.0,21.0,0.0,5.5,1015.1
2016-02-12,18.7,13.0,25.0,0.0,9.7,1015.1
2016-02-13,18.2,13.0,25.0,0.0,14.8,1015.1
2016-02-14,19.3,13.0,25.0,0.0,13.3,1015.1
2016-02-16,18.7,13.0,25.0,0.0,15.6,1015.1
2016-02-17,19.0,9.0,26.2,0.0,8.7,1015.1
2016-02-19,20.6,16.0,26.0,0.0,13.7,1015.1
2016-02-20,19.6,16.0,26.0,0.0,16.0,1015.1
2016-02-21,19.3,16.0,26.0,0.0,12.0,1015.1
2016-02-22,19.4,12.0,28.0,0.0,15.7,1015.1
2016-02-23,19.3,9.0,28.0,0.0,14.8,1015.1
2016-02-24,19.9,9.0,28.0,0.0,17.1,1015.1
2016-02-25,19.5,9.0,28.0,0.0,12.9,1015.1
2016-02-26,20.0,12.0,28.5,0.0,14.9,1015.1
2016-02-27,20.4,16.0,26.0,0.0,20.8,1015.1
2016-02-28,19.8,16.0,26.0,0.0,19.6,1015.1
2016-02-29,20.4,15.0,26.0,0.0,22.3,1015.1
2016-03-01,19.0,10.0,26.3,0.0,15.2,1015.1
2016-03-02,20.6,14.0,28.0,0.0,13.2,1015.1
2016-03-03,20.8,14.0,28.0,0.0,14.9,1015.1
2016-03-04,19.9,14.0,27.0,0.0,19.3,1015.1
2016-03-05,19.5,14.0,27.0,0.0,21.7,1015.1
2016-03-06,20.5,12.7,28.4,0.0,10.5,1015.1
2016-03-07,19.6,12.7,28.4,0.0,11.8,1015.1
2016-03-08,19.5,12.7,28.4,0.0,12.2,1015.1
2016-03-09,16.1,14.0,20.1,0.0,6.8,1015.1
2016-03-10,18.5,14.0,20.1,0.0,14.4,1015.1
2016-03-11,20.1,13.0,26.4,0.0,19.5,1015.1
2016-03-12,19.9,13.0,26.4,0.0,18.0,1015.1
2016-03-13,19.3,13.0,26.4,0.0,18.5,1015.1
2016-03-14,18.9,13.0,26.4,0.0,15.7,1015.1
2016-03-15,19.9,13.0,26.4,0.0,17.1,1015.1
2016-03-16,20.1,13.0,26.4,0.0,12.4,1015.1
2016-03-17,19.6,13.0,26.4,0.0,11.6,1015.1
2016-03-18,18.2,13.0,26.4,0.0,9.3,1015.1
2016-03-19,20.1,13.0,27.0,0.0,16.7,1015.1
2016-03-20,20.7,12.0,28.0,0.0,15.2,1015.1
2016-03-21,21.0,14.0,28.0,0.0,15.2,1015.1
2016-03-22,19.2,14.0,28.0,0.0,7.8,1015.1
2016-03-24,19.4,14.0,28.0,0.0,14.2,1015.1
2016-03-25,19.8,13.0,27.0,0.0,16.8,1015.1
2016-03-26,20.1,12.0,27.0,0.0,18.2,1015.1
2016-03-27,20.1,12.0,27.0,0.0,10.7,1015.1
2016-03-28,19.9,12.0,27.0,0.0,7.1,1015.1
2016-03-29,21.0,13.0,29.1,0.0,10.8,1015.1
2016-03-30,19.9,13.0,29.1,0.0,12.7,1015.1
2016-03-31,20.5,14.0,27.5,0.0,10.7,1015.1
2016-04-01,19.5,14.0,27.5,0.0,10.9,1015.1
2016-04-02,17.7,14.0,24.0,0.0,5.2,1015.1
2016-04-03,18.9,15.0,25.0,0.0,6.2,1015.1
2016-04-04,16.9,15.0,25.0,0.0,8.7,1015.1
2016-04-05,16.5,13.0,22.0,0.0,13.0,1015.1
2016-04-06,18.1,12.0,24.0,0.0,11.9,1015.1
2016-04-07,19.0,12.0,24.0,0.0,12.0,1015.1
2016-04-08,18.7,11.0,27.0,0.0,6.0,1015.1
2016-04-09,19.1,15.0,25.0,0.0,5.1,1015.1
2016-04-10,18.9,15.0,26.5,0.0,8.5,1015.1
2016-04-11,18.6,12.0,24.8,0.0,10.4,1015.1
2016-04-12,19.3,14.5,26.0,0.0,9.7,1015.1
2016-04-13,18.0,14.5,26.0,0.0,7.1,1015.1
2016-04-14,18.3,14.5,26.0,0.0,6.3,1015.1
2016-04-15,19.0,14.5,26.0,0.0,9.2,1015.1
2016-04-16,19.8,15.0,26.0,0.0,15.6,1015.1
2016-04-17,18.5,14.8,24.4,0.0,10.8,1015.1
2016-04-18,18.0,13.0,24.6,0.0,10.1,1015.1
2016-04-19,17.7,15.0,23.0,0.0,8.1,1015.1
2016-04-20,18.2,14.0,25.0,0.0,13.7,1015.1
2016-04-21,19.0,14.0,25.0,0.0,11.8,1015.1
2016-04-22,19.0,14.0,25.0,0.0,9.8,1015.1
2016-04-23,18.8,12.0,25.0,0.0,13.9,1015.1
2016-04-24,18.6,12.0,25.0,0.0,7.8,1015.1
2016-04-25,17.9,12.0,25.0,0.0,7.3,1015.1
2016-04-26,17.9,15.0,24.0,0.0,7.4,1015.1
2016-04-27,17.3,15.0,24.0,0.0,5.3,1015.1
2016-04-28,17.5,15.0,23.0,0.0,4.0,1015.1
2016-04-29,17.0,14.3,22.0,0.0,8.2,1015.1
2016-04-30,17.5,15.0,23.0,0.0,4.2,1015.1
2016-05-01,16.6,15.0,22.0,0.0,5.5,1015.1
2016-05-02,17.5,15.0,22.0,0.0,8.5,1015.1
2016-05-03,18.4,13.0,24.2,0.0,10.4,1015.1
2016-05-04,18.0,13.0,24.2,0.0,7.2,1015.1
2016-05-05,17.2,13.0,24.2,0.0,5.7,1015.1
2016-05-06,17.0,13.0,24.2,0.0,5.4,1015.1
2016-05-07,17.1,13.0,24.2,0.0,6.4,1015.1
2016-05-08,17.3,15.0,23.0,0.0,6.6,1015.1
2016-05-09,18.2,15.0,23.0,0.0,9.2,1015.1
2016-05-10,16.0,15.0,23.0,0.0,7.8,1015.1
2016-05-11,16.7,15.0,23.0,0.0,9.1,1015.1
2016-05-12,17.2,15.0,23.0,0.0,4.9,1015.1
2016-05-13,16.8,15.0,23.0,0.0,7.5,1015.1
2016-05-14,18.7,15.0,23.0,0.0,7.9,1015.1
2016-05-15,18.2,15.0,23.0,0.0,11.3,1015.1
2016-05-16,18.2,15.0,23.0,0.0,7.5,1015.1
2016-05-17,16.9,14.0,24.0,0.0,4.6,1015.1
2016-05-19,16.3,14.0,24.0,0.0,3.3,1015.1
2016-05-20,17.6,15.0,23.9,0.0,5.0,1015.1
2016-05-21,18.4,15.0,24.0,0.0,6.6,1015.1
2016-05-22,17.8,13.0,23.0,0.0,8.9,1015.1
2016-05-23,17.4,13.0,23.0,0.0,11.1,1015.1
2016-05-24,17.6,12.0,23.4,0.0,6.5,1015.1
2016-05-25,16.8,12.0,24.5,0.0,4.7,1015.1
2016-05-26,17.4,12.0,24.5,0.0,8.0,1015.1
2016-05-27,17.9,12.0,24.5,0.0,8.6,1015.1
2016-05-28,17.3,10.0,24.0,0.0,7.9,1015.1
2016-05-29,16.6,10.0,24.0,0.0,8.6,1015.1
2016-05-30,16.8,10.0,24.0,0.0,7.5,1015.1
2016-05-31,16.8,10.0,24.0,0.0,8.2,1015.1
2016-06-01,16.4,10.0,24.0,0.0,10.0,1015.1
2016-06-29,17.1,10.0,24.0,0.0,10.0,1015.1
2016-06-30,17.5,10.0,24.0,0.0,6.2,1015.1
2016-07-08,16.8,10.0,24.0,0.0,3.2,1015.1
2016-07-21,15.9,10.0,24.0,0.0,8.5,1015.1
2016-07-22,16.1,13.0,22.0,0.0,8.5,1015.1
2016-07-23,14.8,13.0,22.0,0.0,5.4,1015.1
2016-07-24,15.1,13.0,22.0,0.0,7.4,1015.1
2016-07-25,16.7,13.0,22.0,0.0,5.5,1015.1
2016-07-26,16.3,12.0,23.0,0.0,7.6,1015.1
2016-07-27,16.0,9.0,22.5,0.0,9.5,1015.1
2016-07-28,16.4,13.0,21.0,0.0,7.5,1015.1
2016-07-29,16.9,13.0,21.0,0.0,5.2,1015.1
2016-07-30,16.4,11.0,21.0,0.0,7.2,1015.1
2016-07-31,17.0,13.0,23.0,0.0,6.8,1015.1
2016-08-01,17.1,13.0,23.0,0.0,8.2,1015.1
2016-08-02,16.9,13.0,23.0,0.0,8.3,1015.1
2016-08-03,17.0,13.0,23.0,0.0,6.8,1015.1
2016-08-04,16.6,14.0,21.0,0.0,7.3,1015.1
2016-08-05,16.3,14.0,21.0,0.0,6.9,1015.1
2016-08-06,15.7,14.0,21.0,0.0,6.0,1015.1
2016-08-07,16.0,12.0,22.0,0.0,6.1,1015.1
2016-08-08,14.6,12.0,22.0,0.0,3.9,1015.1
2016-08-09,15.7,13.0,21.0,0.0,9.6,1015.1
2016-08-10,15.5,13.0,21.0,0.0,6.4,1015.1
2016-08-12,15.4,13.0,21.0,0.0,8.1,1015.1
2016-08-13,16.5,12.0,23.0,0.0,8.9,1015.1
2016-08-14,16.7,11.0,24.0,0.0,10.2,1015.1
2016-08-15,15.7,9.0,22.0,0.0,7.4,1015.1
2016-08-16,15.5,9.0,22.0,0.0,9.1,1015.1
2016-08-17,14.9,9.0,22.0,0.0,7.9,1015.1
2016-08-18,15.8,9.0,23.0,0.0,7.4,1015.1
2016-08-19,15.6,9.0,23.0,0.0,7.2,1015.1
2016-08-20,17.2,11.0,23.0,0.0,11.1,1015.1
2016-08-21,17.8,13.0,24.0,0.0,8.8,1015.1
2016-08-22,16.5,13.0,24.0,0.0,9.3,1015.1
2016-08-23,15.7,11.0,23.0,0.0,7.3,1015.1
2016-08-24,17.3,13.0,24.0,0.0,11.7,1015.1
2016-08-25,15.3,13.0,24.0,0.0,8.2,1015.1
2016-08-26,15.9,13.0,24.0,0.0,10.1,1015.1
2016-08-30,14.9,13.0,24.0,0.0,10.1,1015.1
2016-08-31,15.7,13.0,24.0,0.0,10.0,1015.1
2016-09-01,16.0,9.0,22.0,0.0,6.4,1015.1
2016-09-02,15.2,9.0,22.0,0.0,9.6,1015.1
2016-09-03,15.4,9.0,24.0,0.0,6.6,1015.1
2016-09-04,15.6,11.0,23.0,0.0,9.0,1015.1
2016-09-05,16.7,10.0,24.0,0.0,9.6,1015.1
2016-09-06,16.8,10.0,24.0,0.0,10.7,1015.1
2016-09-07,17.7,10.0,24.0,0.0,8.9,1015.1
2016-09-08,16.0,10.0,24.0,0.0,9.6,1015.1
2016-09-09,16.5,10.0,24.0,0.0,8.4,1015.1
2016-09-10,16.4,10.0,23.0,0.0,6.4,1015.1
